sample	sequence_id	v_call	j_call	v_aa_identity	j_aa_identity	bad_v	bad_j	bad_v_identity	bad_j_identity	bad_v_evalue	bad_j_evalue
ERR346596	ERR346596.427141	J558.29	JH4	55.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427143	J558.l	JH4	68.041	93.750	True	False	True	False	False	False
ERR346596	ERR346596.427142	J558.17	JH3	8.333	93.333	True	False	True	False	False	False
ERR346596	ERR346596.427146	J558.29	JH4	64.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427270	VHSM7.a3.93	JH2	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427278	VHQ52.a27.79	JH1	59.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427338	J558.47	JH2	54.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427283	VH61-1P,VH7183.a47.76	JH4	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427555	V11,VHS107.a3.106	JH1	77.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427558	VH7183.a37.59	JH3	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427620	J558.70pg.171,J558.n	JH4	84.694	88.235	True	False	True	False	False	False
ERR346596	ERR346596.427612	J558.45	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427725	J558.37	JH3	5.102	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427753	J558.h	JH4	84.536	92.857	True	False	True	False	False	False
ERR346596	ERR346596.427797	J558.17	JH2	92.632	78.571	False	True	False	True	False	False
ERR346596	ERR346596.427819	VHQ52.a27.79	JH1	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427883	J558.17	JH3	4.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427828	VHQ52.a22.67	JH2	77.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427972	VHSM7.a3.93	JH4	46.392	100.000	True	False	True	False	False	False
ERR346596	ERR346596.427993	VHS107.a3.106	JH1	15.842	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428029	Q52.3.8,VHQ52.a3.8		50.000		True	False	True	False	False	False
ERR346596	ERR346596.428073	J558.50	JH3	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428115	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428211	J558.37,J558.38,J558.39		80.000		True	False	True	False	False	False
ERR346596	ERR346596.428223	J558.45	JH4	68.041	93.750	True	False	True	False	False	False
ERR346596	ERR346596.428295	J558.19	JH2	76.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428335	VHX24.a1.84	JH3	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428284	VH7183.a4.6,VHD6.96	JH4	47.959	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428366	J558.h	JH4	83.673	93.333	True	False	True	False	False	False
ERR346596	ERR346596.428559	VHQ52.a27.79	JH1	15.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428675	J558.12.102	JH4	54.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428786	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428872	J558.45	JH1	89.796	60.000	False	True	False	True	False	False
ERR346596	ERR346596.428873	J558.23	JH2	51.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428839	J558.83.189	JH2	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429020	J558.50	JH3	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.428995	VHQ52.a27.79,VOx-1	JH4	93.750	81.818	False	True	False	True	False	False
ERR346596	ERR346596.428991	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429045	VHQ52.a27.79,VOx-1	JH4	10.417	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429072	bl1,cz1		57.143		True	False	True	False	False	False
ERR346596	ERR346596.429191	J558.29	JH4	4.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429305	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429356	VHSM7.a4.108	JH2	97.959	35.714	False	True	False	True	False	False
ERR346596	ERR346596.429560	J558.45	JH1	62.887	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429592	J558.83.189	JH2	64.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429581	J558.70pg.171,J558.n	JH4	89.583	82.353	False	True	False	True	False	False
ERR346596	ERR346596.429706	J558.17	JH4	39.583	93.333	True	False	True	False	False	False
ERR346596	ERR346596.429746	J558.h	JH4	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429703	VHSM7.a3.93	JH3	56.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429730	VH36-60.a2.90	JH4	42.268	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429805	J558.27pg.117	JH3	11.458	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429867	VH7183.a4.6,VHD6.96	JH3	6.122	91.667	True	False	True	False	False	False
ERR346596	ERR346596.429925	J558.33	JH3	92.857	69.231	False	True	False	True	False	False
ERR346596	ERR346596.429962	J558.50	JH3	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429993	J558.34.124	JH1	90.816	82.353	False	True	False	True	False	False
ERR346596	ERR346596.429943	J558.13,J558.14,J558.15		77.778		True	False	True	False	False	False
ERR346596	ERR346596.430055	J558.50	JH3	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.429974	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430132	J558.47	JH1	34.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430150	VHSM7.a3.93	JH2	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430200	J558.83.189	JH2	11.340	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430267	VHQ52.a27.79	JH1	51.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430330	VHQ52.a27.79,VOx-1	JH4	27.368	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430368	VHSM7.a3.93	JH2	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430457	VH61-1P,VH7183.a47.76	JH4	31.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430472	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430558	J558.54.148	JH3	76.596	91.667	True	False	True	False	False	False
ERR346596	ERR346596.430517	J558.h	JH4	81.250	93.750	True	False	True	False	False	False
ERR346596	ERR346596.430623	J558.39	JH3	57.732	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430604	J558.17	JH3	65.263	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430768	J558.h	JH2	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430874	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.430883	J558.27	JH4	6.122	100.000	True	False	True	False	False	False
ERR346596	ERR346596.430980	H13-3	JH2,JH3,JH4	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431095	J558.12	JH1	93.878	46.667	False	True	False	True	False	False
ERR346596	ERR346596.431136	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431123	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431174	VHSM7.a3.93	JH3	78.125	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431200	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431194	VHSM7.a3.93	JH2	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431188	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431290	J558.21pg.111,J558.25pg.115	JH3	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431390	J558.44	JH2	95.876	64.286	False	True	False	True	False	False
ERR346596	ERR346596.431486	7183.3pg.5,VH7183.a3psi.5		66.667		True	False	True	False	False	False
ERR346596	ERR346596.431533	J558.h	JH4	82.474	87.500	True	False	True	False	False	False
ERR346596	ERR346596.431659	J558.19	JH3	26.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.431747	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.431873	J558.38,J558.e	JH2	53.846	75.000	True	True	True	True	False	False
ERR346596	ERR346596.432043	J558.54.148	JH3	38.776	91.667	True	False	True	False	False	False
ERR346596	ERR346596.432142	J558.19.109,J558.37.127	JH3	10.989	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432158	J558.50	JH3	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432278	7183.15pg.26,S107.2pg.43	JH4	80.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432504	J558.21pg.111,J558.25pg.115	JH3	81.443	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432562	J558.83.189	JH2	65.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432556	VHQ52.a22.67	JH2	54.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432677	VHJ606.a6.127#	JH2	74.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432642	VH7183.a36psi.58	JH4	81.818	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432669	J558.21pg.111,J558.25pg.115	JH3	89.796	66.667	False	True	False	True	False	False
ERR346596	ERR346596.432830	VH7183.7b	JH4	16.162	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432873	J558.f	JH1	29.897	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432832	V11,VHS107.a3.106	JH2	67.327	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432947	VHX24.a1.84	JH3	17.526	100.000	True	False	True	False	False	False
ERR346596	ERR346596.432987	J558.21pg.111,J558.25pg.115	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433017	J558.32	JH2	53.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433148	J558.70pg.171,J558.n	JH4	91.753	82.353	False	True	False	True	False	False
ERR346596	ERR346596.433156	VHX24.a1.84	JH3	40.206	91.667	True	False	True	False	False	False
ERR346596	ERR346596.433180	VHS107.a3.106	JH2	55.446	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433200	J558.29	JH4	38.144	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433225	V11,VHS107.a3.106	JH2	45.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433301	J558.72.173,VH124	JH2	57.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433329	J558.5	JH4	77.320	88.235	True	False	True	False	False	False
ERR346596	ERR346596.433339	VH7183.7b	JH4	54.082	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433417	J558.19	JH3	98.969	28.571	False	True	False	True	False	False
ERR346596	ERR346596.433390	VHSM7.a4.108	JH1	7.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433393	J558.17	JH3	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433481	J558.79.184,J558.h	JH4	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433577	J558.50	JH3	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433557	J558.5	JH4	94.898	81.250	False	True	False	True	False	False
ERR346596	ERR346596.433648	J558.40pg.130	JH3	60.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433654	J558.54.148	JH3	5.155	91.667	True	False	True	False	False	False
ERR346596	ERR346596.433733	J558.8	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433742	J558.2	JH3	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433883	J558.l	JH4	80.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433887	J558.29	JH3	51.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433893	VHQ52.a27.79	JH1	71.875	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433968	J558.17	JH2	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.433941	VHSM7.a3.93	JH3	36.082	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434102	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434208	J558.5	JH4	93.814	81.250	False	True	False	True	False	False
ERR346596	ERR346596.434241	J558.54.148	JH3	94.898	83.333	False	True	False	True	False	False
ERR346596	ERR346596.434391	J558.50	JH3	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434566	V11,VHS107.a3.106	JH1	84.524	85.714	True	False	True	False	False	False
ERR346596	ERR346596.434612	Q52.3.8,VHQ52.a3.8	JH4	78.125	93.750	True	False	True	False	False	False
ERR346596	ERR346596.434693	VH7183.a7.10	JH4	8.163	92.857	True	False	True	False	False	False
ERR346596	ERR346596.434722	J558.45	JH4	38.144	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434775	VHSM7.a3.93	JH3	52.577	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434836	J558.64.162,J558.74.176	JH3	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434808	V11,VHS107.a3.106	JH1	97.000	42.857	False	True	False	True	False	False
ERR346596	ERR346596.434890	J558.33	JH4	92.784	81.250	False	True	False	True	False	False
ERR346596	ERR346596.434885	J558.21pg.111,J558.25pg.115	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.434932	VHQ52.a8.22	JH4	92.708	81.250	False	True	False	True	False	False
ERR346596	ERR346596.435080	J558.4	JH2	5.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435180	Q52.3.8,VHQ52.a3.8	JH4	79.167	93.750	True	False	True	False	False	False
ERR346596	ERR346596.435231	J558.19	JH1	37.755	93.750	True	False	True	False	False	False
ERR346596	ERR346596.435187	J558.h	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435302	J558.46	JH4	15.625	93.750	True	False	True	False	False	False
ERR346596	ERR346596.435269	J558.19	JH2	32.990	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435396	VHQ52.a27.79,VOx-1	JH2	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435391	J558.50	JH3	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435491	J558.83.189	JH2	14.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435523	J558.21pg.111,J558.25pg.115	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435532	V11,VHS107.a3.106	JH1	6.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435570	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435638	VHSM7.a4.108	JH2	63.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435708	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435767	J558.33	JH3	24.211	92.308	True	False	True	False	False	False
ERR346596	ERR346596.435789	VHSM7.a3.93	JH1	75.556	94.118	True	False	True	False	False	False
ERR346596	ERR346596.435795	J558.1	JH1	79.381	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435926	J558.52	JH2	66.327	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435941	J558.89pg.195	JH3	60.204	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435989	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435991	VHSM7.a3.93	JH3	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.435994	Q52.1pg.2,VHQ52.a1psi.2		62.500		True	False	True	False	False	False
ERR346596	ERR346596.435997	J558.41pg.131	JH1,JH3	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436015	J558.35	JH2	98.969	46.667	False	True	False	True	False	False
ERR346596	ERR346596.436012	VHJ606.a6.127#	JH2	9.184	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436050	J558.50	JH3	64.948	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436089	VHQ52.a27.79,VOx-1	JH4	6.316	92.857	True	False	True	False	False	False
ERR346596	ERR346596.436004	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436107	J558.2	JH4	16.327	92.308	True	False	True	False	False	False
ERR346596	ERR346596.436085	VH124	JH4	55.670	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436123	J558.33	JH3	30.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436200	J558.55.149	JH2	9.278	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436296	H13-3	JH4	19.588	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436390	VHQ52.a2.4	JH2	77.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436456	7183.6pg.9,7183.8pg.14,VH7183.a20psi.34	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436467	J558.19	JH2	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436524	J558.35	JH2	63.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436516	J558.55.149	JH2	9.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436565	J558.47	JH2	14.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436613	J558.44	JH2	5.155	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436591	J558.50	JH3	81.633	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436655	VHSM7.a3.93	JH2	25.773	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436660	VHSM7.a3.93	JH2	51.064	92.308	True	False	True	False	False	False
ERR346596	ERR346596.436700	VHQ52.a27.79,VOx-1	JH4	64.211	100.000	True	False	True	False	False	False
ERR346596	ERR346596.436964	J558.5	JH4	90.816	81.250	False	True	False	True	False	False
ERR346596	ERR346596.437095	VH7183.a4.6,VHD6.96	JH4	97.959	28.571	False	True	False	True	False	False
ERR346596	ERR346596.437224	VH7183.a36psi.58	JH4	81.818	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437206	J558.1	JH4	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437243	VHQ52.a27.79	JH2	92.708	84.615	False	True	False	True	False	False
ERR346596	ERR346596.437327	VHQ52.a27.79,VOx-1	JH4	8.421	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437355	J558.40	JH2	11.340	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437329	J558.64.162,J558.74.176	JH1	27.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437367	VHSM7.a3.93	JH4	55.670	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437381	J558.54.148	JH3	95.876	83.333	False	True	False	True	False	False
ERR346596	ERR346596.437446	VH36-60.a2.90	JH4	95.833	82.353	False	True	False	True	False	False
ERR346596	ERR346596.437506	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437722	J558.17	JH2	47.917	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437713	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437724	J558.h	JH4	32.990	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437778	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437845	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.437875	J558.l	JH4	51.546	93.750	True	False	True	False	False	False
ERR346596	ERR346596.437915	J558.5	JH4	94.845	81.250	False	True	False	True	False	False
ERR346596	ERR346596.437982	V11,VHS107.a3.106	JH1	98.000	68.750	False	True	False	True	False	False
ERR346596	ERR346596.438068	VHS107.a3.106	JH1	48.515	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438114	VHQ52.a27.79	JH1	82.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438111	J558.h	JH4	83.505	92.857	True	False	True	False	False	False
ERR346596	ERR346596.438143	J558.k	JH4	5.102	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438194	J558.17	JH4	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438199	J558.17	JH2	42.105	84.615	True	True	True	True	False	False
ERR346596	ERR346596.438352	J558.17	JH3	51.579	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438346	Q52.3.8,VHQ52.a3.8	JH4	78.125	93.750	True	False	True	False	False	False
ERR346596	ERR346596.438375	J558.23	JH4	84.783	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438513	J558.37.127	JH4	91.753	66.667	False	True	False	True	False	False
ERR346596	ERR346596.438520	J558.54.148	JH2	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438526	J558.5	JH4	90.816	81.250	False	True	False	True	False	False
ERR346596	ERR346596.438638	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	80.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438713	J558.83.189	JH2	19.792	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438756	J558.35	JH2	66.316	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438749	J558.50	JH3	79.592	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438806	J558.47	JH2	9.278	93.333	True	False	True	False	False	False
ERR346596	ERR346596.438813	J558.39	JH3	11.458	100.000	True	False	True	False	False	False
ERR346596	ERR346596.438851	J558.5	JH4	93.814	81.250	False	True	False	True	False	False
ERR346596	ERR346596.438941	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439071	J558.45	JH4	92.708	82.353	False	True	False	True	False	False
ERR346596	ERR346596.439086	J558.50	JH3	83.505	92.857	True	False	True	False	False	False
ERR346596	ERR346596.439035	36-60.8.74,J558.45,J558.58.154		83.333		True	False	True	False	False	False
ERR346596	ERR346596.439151	VHSM7.a3.93	JH2	64.286	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439308	J558.2	JH3	90.625	84.615	False	True	False	True	False	False
ERR346596	ERR346596.439397	J558.54.148	JH3	22.340	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439474	VH7183.a37.59	JH4	4.211	93.333	True	False	True	False	False	False
ERR346596	ERR346596.439502	VH36-60.a2.90	JH4	54.639	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439514	J558.45	JH4	8.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439569	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.439752	VHSM7.a3.93	JH1	50.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439967	J558.39	JH3	15.464	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439976	J558.h	JH4	83.505	86.667	True	False	True	False	False	False
ERR346596	ERR346596.439973	VHQ52.a27.79,VOx-1	JH4	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.439968	J558.5	JH4	94.845	81.250	False	True	False	True	False	False
ERR346596	ERR346596.439924	VHQ52.a27.79	JH2	77.320	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440120	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440229	VH108A	JH4	43.750	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440232	J558.h	JH4	82.653	92.857	True	False	True	False	False	False
ERR346596	ERR346596.440337	VHSM7.a3.93	JH2	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440244	7183.19.36,VH7183.32b	JH2	75.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440486	VHSM7.a3.93	JH2	24.742	84.615	True	True	True	True	False	False
ERR346596	ERR346596.440553	VHQ52.a27.79	JH1	54.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440483	J558.h	JH4	83.333	93.750	True	False	True	False	False	False
ERR346596	ERR346596.440603	J558.26.116,J558.5,J558.8	JH1	26.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440692	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440771	VH36-60.a1.85	JH4	48.454	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440870	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440968	VHQ52.a27.79,VOx-1	JH4	34.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.440922	VHA1	JH2	98.969	80.000	False	True	False	True	False	False
ERR346596	ERR346596.441014	J558.33	JH3	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441065	J558.l	JH1	33.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441076	J558.50	JH3	81.633	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441150	J558.h	JH4	84.536	93.750	True	False	True	False	False	False
ERR346596	ERR346596.441152	J558.h	JH4	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441132	J558.29	JH4	4.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441489	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441507	J558.k	JH4	31.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441501	J558.1.85	JH2	60.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441572	J558.54.148	JH2	54.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441654	J558.46	JH2	5.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441746	VHQ52.a27.79	JH1	13.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441739	J558.2	JH3	67.010	71.429	True	True	True	True	False	False
ERR346596	ERR346596.441813	VH36-60.a8.117,VH36-60.a9.121#	JH2	95.876	80.000	False	True	False	True	False	False
ERR346596	ERR346596.441806	VHSM7.a1.83	JH2	35.417	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441829	VHQ52.a27.79,VOx-1	JH4	78.125	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441922	J558.13	JH3	74.468	100.000	True	False	True	False	False	False
ERR346596	ERR346596.441969	VHSM7.a3.93	JH2	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442096	J558.l	JH1	17.895	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442138	J558.17	JH2	92.708	84.615	False	True	False	True	False	False
ERR346596	ERR346596.442159	J558.32	JH2	83.333	92.857	True	False	True	False	False	False
ERR346596	ERR346596.442150	VHSM7.a3.93	JH3	62.887	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442207	VHQ52.a27.79,VOx-1	JH4	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442446	VHSM7.a3.93	JH3	58.763	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442441	VHSM7.a3.93	JH2	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442440	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442462	VHQ52.a27.79	JH1	98.958	46.667	False	True	False	True	False	False
ERR346596	ERR346596.442549	J558.20	JH3	10.638	73.333	True	True	True	True	False	False
ERR346596	ERR346596.442564	J558.14pg.104	JH1	71.429	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442692	J558.44	JH3	37.500	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442800	VH7183.a4.6,VHD6.96	JH4	6.186	92.857	True	False	True	False	False	False
ERR346596	ERR346596.442820	J558.45	JH4	91.753	82.353	False	True	False	True	False	False
ERR346596	ERR346596.442919	J558.17	JH3	63.441	100.000	True	False	True	False	False	False
ERR346596	ERR346596.443012	Q52.2.4,Q52.5.13,Q52.7.18	JH4	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.442994	3:3.9,7183.7.10,VH7183.7b	JH1	27.835	100.000	True	False	True	False	False	False
